run_id,timestamp,config_seed,config_model_type,config_semantic_mode,config_total_tasks,metric_success_rate,metric_avg_reward,metric_p95_latency,metric_avg_energy,metric_qoe,metric_unique_actions,metric_action_0_rate,metric_action_1_rate,metric_action_2_rate,metric_action_3_rate,metric_action_4_rate,metric_action_5_rate,metric_dominant_action,config_batch_id,config_eval_group
7b4431b3,2026-05-10T16:46:15.099491,42,full_model,action_prior,1250,0.6352,1221.23,3.6702,0.1382,45.17,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
43ef04ef,2026-05-10T16:46:27.595755,43,full_model,action_prior,1250,0.6512,1336.41,3.6665,0.1358,46.79,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
5592b082,2026-05-10T16:46:41.167054,44,full_model,action_prior,1250,0.6464,1294.18,3.6198,0.1344,46.54,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
3de1b309,2026-05-10T16:46:48.607568,42,w_o_semantics,action_prior,1250,0.6352,1216.07,3.6702,0.1382,45.17,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
ce30ff24,2026-05-10T16:46:59.419769,43,w_o_semantics,action_prior,1250,0.6512,1345.61,3.6665,0.1358,46.79,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
6dd1c395,2026-05-10T16:47:14.479527,44,w_o_semantics,action_prior,1250,0.6464,1285.23,3.6198,0.1344,46.54,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
ded1d143,2026-05-10T16:47:31.806506,42,w_o_reward_shaping,action_prior,1250,0.6352,-1555.5,3.6702,0.1382,45.17,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
c9ae4994,2026-05-10T16:47:44.955535,43,w_o_reward_shaping,action_prior,1250,0.6512,-1538.7,3.6665,0.1358,46.79,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
ff89176d,2026-05-10T16:47:58.217703,44,w_o_reward_shaping,action_prior,1250,0.6464,-1525.32,3.6198,0.1344,46.54,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
769a2462,2026-05-10T16:48:11.174481,42,w_o_semantic_prior,action_prior,1250,0.6352,1221.23,3.6702,0.1382,45.17,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
9b9da8f6,2026-05-10T16:48:21.846319,43,w_o_semantic_prior,action_prior,1250,0.6512,1336.41,3.6665,0.1358,46.79,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
f2544ce1,2026-05-10T16:48:37.515820,44,w_o_semantic_prior,action_prior,1250,0.6464,1294.18,3.6198,0.1344,46.54,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
141d69fe,2026-05-10T16:48:48.730739,42,w_o_confidence,action_prior,1250,0.6352,1216.07,3.6702,0.1382,45.17,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
dc5520fa,2026-05-10T16:48:59.447107,43,w_o_confidence,action_prior,1250,0.6512,1345.61,3.6665,0.1358,46.79,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
f8894a15,2026-05-10T16:49:14.096180,44,w_o_confidence,action_prior,1250,0.6464,1285.23,3.6198,0.1344,46.54,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
63b5b060,2026-05-10T16:49:25.580847,42,w_o_partial_offloading,action_prior,1250,0.4912,-423.35,4.8788,0.0141,24.73,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
c4d6d325,2026-05-10T16:49:35.755441,43,w_o_partial_offloading,action_prior,1250,0.5008,-346.54,4.8743,0.0128,25.71,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
af2de98c,2026-05-10T16:49:47.357568,44,w_o_partial_offloading,action_prior,1250,0.5056,-323.83,4.8092,0.0126,26.51,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
e5572821,2026-05-10T16:50:02.434841,42,w_o_battery_awareness,action_prior,1250,0.6352,1221.23,3.6702,0.1382,45.17,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
a7810aa7,2026-05-10T16:50:15.741313,43,w_o_battery_awareness,action_prior,1250,0.6512,1336.41,3.6665,0.1358,46.79,1,0.0,0.0,0.0,1.0,0.0,0.0,3,synthetic_ablation_ppo_eval_20260510_164603,synthetic_ablation_evaluation
